"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.0131947107125916,0.986562857519446,0.000211983852963951,2.60762545789297e-05,5.03328500688789e-06,1.78973414239761e-06,1.37262334918983e-06,1.13239902284566e-06,1.09740430404509e-06,1.0409566995397e-06
0.0208166272011104,0.978798130186068,0.000340176797586394,4.00164904198753e-05,5.55886761683997e-06,2.11733621803115e-06,1.18336680940422e-06,1.15170127839395e-06,1.05683739661636e-06,1.01039861580411e-06
0.019474223685999,0.980163478475398,0.000323803587267039,3.29024006073722e-05,6.67819443468248e-06,1.73979010794468e-06,1.15552403442175e-06,1.03528811903379e-06,1.02873646283838e-06,1.00444525796297e-06
0.0253552747489253,0.97405702047373,0.000538275579920009,4.33164316315084e-05,7.17120072219159e-06,1.55386145578316e-06,1.24658697661055e-06,1.07975814601075e-06,1.01485420734916e-06,1.01553520103508e-06
0.0213976425547868,0.978239672789432,0.00033040480492174,2.92510904993221e-05,4.21611864355017e-06,1.65723656762817e-06,1.16809953760622e-06,1.0440318574711e-06,1.00703230821193e-06,1.00216733051213e-06
0.0221958367270042,0.977394600333132,0.000378304127669998,2.65039340920184e-05,5.30046279141446e-06,1.82663417441036e-06,1.42323174260578e-06,1.16521263612707e-06,1.02612734314867e-06,1.00551031874197e-06
0.014049113973032,0.985545567396019,0.000343820019732394,5.591023042203e-05,6.49669936876434e-06,1.80946313344828e-06,1.23516957553678e-06,1.06575078741075e-06,1.00731860650653e-06,1.00473504634337e-06
0.0552214309131308,0.944280253717062,0.000453625740273568,3.75187659736395e-05,7.65565538379138e-06,2.11118688196771e-06,1.30913640900154e-06,1.08259572322601e-06,1.01764869244448e-06,1.00562051232635e-06
0.0667372032368827,0.932770017467627,0.000435702536611772,5.17495555116317e-05,5.67113054457998e-06,2.2293036613474e-06,1.2180361338101e-06,1.15520533648709e-06,1.06837569498117e-06,1.01736651495554e-06
0.0743092716348913,0.925195826860293,0.000450912294696636,3.9231824818532e-05,5.89826201023608e-06,1.59350806967313e-06,1.19748038401681e-06,1.0573757494249e-06,1.02712326946761e-06,1.01271017375839e-06
0.0961019903137262,0.903397068667739,0.000456342690964527,3.49024581205385e-05,9.82380055739053e-06,2.29340934764709e-06,1.42367962625807e-06,1.13468449630725e-06,1.02583169472309e-06,1.00527101699225e-06
0.109740865595569,0.889872006409517,0.000330865556456383,5.18697851799962e-05,5.42781614141692e-06,1.65444360169808e-06,1.26333264224871e-06,1.06353965047486e-06,1.01649212801728e-06,1.00728321689758e-06
0.17918223219091,0.820428740938582,0.000348046160347957,3.63344875592323e-05,4.496707335359e-06,2.00622686499457e-06,1.7255936299462e-06,1.24853808051581e-06,1.18462568187019e-06,1.00627469704583e-06
0.274283856047945,0.72533217745299,0.000353302638655769,2.57411346802736e-05,5.41231124655089e-06,2.27279797663066e-06,1.23697027311751e-06,1.04761076403042e-06,1.01192283815453e-06,1.00573619002652e-06
0.332734302266517,0.666459778589329,0.000762654644541631,3.81804776848553e-05,5.81083811535694e-06,1.97908907847319e-06,1.09227320040928e-06,1.07365342973973e-06,1.09849701777095e-06,1.00295538418303e-06
0.399026579459894,0.600589779019544,0.000356144405455763,2.52957238785987e-05,3.43202328621245e-06,1.59531903784379e-06,1.17528703171472e-06,1.06243219106543e-06,1.01199526078947e-06,1.00498860553716e-06
0.522950498157129,0.473812820990432,0.00311479286979588,0.000112288955339497,9.83406713233401e-06,1.96498747149563e-06,1.41820651434876e-06,1.0430687978836e-06,1.03707513758614e-06,1.01459767516392e-06
0.596172839994837,0.403191491106844,0.000575707402290443,5.47540204106568e-05,6.20022240252559e-06,1.65454281870205e-06,1.29484616065859e-06,1.04832175069609e-06,1.00271799395586e-06,1.00329158549658e-06
0.669976756275458,0.329607967842828,0.000375884369469816,3.47335401839277e-05,5.39868186286572e-06,1.89349771123269e-06,1.29071161795615e-06,1.11684389086002e-06,1.01683959901934e-06,1.00453658005112e-06
0.769594413462734,0.229558621615267,0.000796572146516112,4.47756416485457e-05,6.2106519478351e-06,2.04933304960919e-06,1.22000543324747e-06,1.04744403167513e-06,1.01762619630334e-06,1.0020804290617e-06
0.762046186437007,0.237266368295739,0.000638576714990301,4.45533653994571e-05,5.07846043422801e-06,1.85103763228542e-06,1.21857093540585e-06,1.10605084993795e-06,1.03043065298173e-06,1.00816629652324e-06
0.838029619970187,0.160901085838598,0.000965824437990962,7.05553162809885e-05,2.86088177342984e-05,6.00666742160793e-06,1.66768656369522e-06,1.27466085146919e-06,1.09519273221316e-06,1.01222147096479e-06
0.858880288223551,0.140523845158905,0.000532784705960315,5.30648896835757e-05,7.63719894521159e-06,4.02056147400033e-06,1.92304177645022e-06,1.20848507886262e-06,1.1349034103433e-06,1.05669265001874e-06
0.916259914716895,0.08227039613238,0.0014236147669577,4.12895859476591e-05,5.41587299503623e-06,1.87831592382069e-06,1.2770964098731e-06,1.07874755324919e-06,1.02206299160709e-06,1.02450744119812e-06
0.872057484328428,0.12634039889618,0.00154393063644915,5.15200178086032e-05,7.03951627057187e-06,2.02660244879223e-06,1.38882452316842e-06,1.06117889472717e-06,1.01247937612702e-06,1.00106410117662e-06
0.88196317181269,0.117511161689678,0.000484325297979301,3.80452613163233e-05,3.84093773671113e-06,2.19838738430739e-06,1.15724278651451e-06,1.0744946856588e-06,1.01654968482744e-06,1.00105102209471e-06
0.878633146200062,0.120917196881096,0.00041792549098312,2.74456982491297e-05,4.97819839183622e-06,1.96053329493336e-06,1.249277908022e-06,1.06240067796159e-06,1.02434163350936e-06,1.00293415966753e-06
0.870523416374866,0.128300750564806,0.00111509733856126,5.01899737172635e-05,9.89992724161358e-06,2.83938874289947e-06,1.50844409687529e-06,1.13224484433502e-06,1.07444922985322e-06,1.02117215456148e-06
0.832886651826731,0.16669626115496,0.000375725559171392,3.87480659058054e-05,3.74562786635858e-06,1.55615707582736e-06,1.16812150398238e-06,1.14649702598714e-06,1.00753386692191e-06,1.00572491660014e-06
0.887476627058352,0.11099900221525,0.0014653426159361,5.01141951556206e-05,9.80930910137573e-06,1.80021091387682e-06,1.10839493593236e-06,1.06316485953635e-06,1.01107271006954e-06,1.00730735244912e-06
0.786324591106118,0.213016458572407,0.000606939844423453,4.39373918540668e-05,8.83908070034514e-06,1.68839163688423e-06,1.21859245252156e-06,1.21064583927574e-06,1.0235906777818e-06,1.01694058624327e-06
0.726557732127251,0.27260320035979,0.000762416630770964,5.56161782464018e-05,2.068395011215e-05,2.47942132207719e-06,1.45135567778708e-06,1.22003647339488e-06,1.10126185137011e-06,1.03282198592314e-06
0.659422626618778,0.340054980103371,0.000475737378201492,3.97876997947248e-05,5.88486279614297e-06,3.35363122968739e-06,1.38319028123003e-06,1.1953109285026e-06,1.04406445957278e-06,1.00954164217179e-06
0.586451054607386,0.413119429614328,0.000405366193537959,2.11000896742994e-05,4.03807272640419e-06,1.64329133153228e-06,1.30641010707615e-06,1.06970829042233e-06,1.01635815203591e-06,1.00521402399055e-06
0.511798906804857,0.487692991286492,0.000454035268555654,4.62651358896351e-05,7.75206000479112e-06,2.65432504582464e-06,1.29384215173881e-06,1.08651689071979e-06,1.01913024173311e-06,1.02415652292816e-06
0.39379930174857,0.605664949409561,0.000497499768844111,3.59295682441387e-05,3.69649867922123e-06,1.51753058688787e-06,1.10173463940332e-06,1.04162827234712e-06,1.00676633553905e-06,1.00431861460934e-06
0.302776314877336,0.696817124893188,0.000360469173288074,4.25432603144552e-05,4.68324666253382e-06,1.69211951376141e-06,1.13261989896573e-06,1.05374514645837e-06,1.02549825953954e-06,1.01134197060048e-06
0.262318094620162,0.737030928334233,0.000575963838931587,6.93330362856766e-05,6.17637621924381e-06,1.89105696607482e-06,1.2747031296219e-06,1.21676924290782e-06,1.04796694525097e-06,1.01760099979017e-06
0.195825675826921,0.80385018113141,0.000289841731166316,3.07103790727882e-05,3.87472963498484e-06,2.02696674388878e-06,1.55467751411311e-06,1.13465991144887e-06,1.03459537536964e-06,1.03253831247839e-06
0.144298791630554,0.854751035120552,0.000909415440520552,3.61721416604617e-05,5.45708597626685e-06,1.7848342874999e-06,1.22425306794902e-06,1.05146145184248e-06,1.01692449730715e-06,1.00562275124286e-06
0.0870718876642899,0.91247405898048,0.000423237255302993,2.7478342197852e-05,4.2557892009864e-06,1.84839217979882e-06,1.18878304699953e-06,1.04107167811832e-06,1.0257579142215e-06,1.00423907874381e-06
0.114422305067913,0.885235733309906,0.000309757085338605,2.90106699583976e-05,4.34810440057711e-06,1.65375274191533e-06,1.20078384533366e-06,1.02621736595501e-06,1.018260413198e-06,1.00640742977917e-06
0.0589492885380455,0.939681358588823,0.00129769472353471,6.46162108579618e-05,7.40573904859298e-06,2.19286976654626e-06,1.21079944987933e-06,1.04405841145606e-06,1.01748598931227e-06,1.01965505290951e-06
0.0320575685598317,0.967041099571258,0.000826209630017241,6.70846544098803e-05,8.05649021135232e-06,2.30811093310205e-06,1.42574938921385e-06,1.06599030838781e-06,1.03487005973826e-06,1.01769035770799e-06
0.043749973847741,0.955558033842078,0.000643999057757744,4.1382116311399e-05,7.36381686852272e-06,1.94977593580491e-06,1.21312859400627e-06,1.0384296112067e-06,1.03011569869546e-06,1.00304049885356e-06
0.0325854817344706,0.966991815947518,0.000382500841736722,3.36023759116657e-05,7.27609029923722e-06,1.8071666167636e-06,1.32086730087823e-06,1.11888295995698e-06,1.0437996464393e-06,1.04888007691311e-06
0.0344745621594389,0.964867301950406,0.000618840205131235,3.35056769285263e-05,6.34964425778848e-06,2.10108565368937e-06,1.21238244313724e-06,1.06352948817994e-06,1.04657360237072e-06,1.010716594113e-06
0.0159128239642124,0.983653405120743,0.000384217552734984,4.57736046086908e-05,4.89422117654725e-06,1.59757036137009e-06,1.29606579492136e-06,1.01961048435053e-06,1.02067354971605e-06,1.00381394117975e-06
0.0109938546977836,0.988517483356147,0.000408112327220111,6.89570677993313e-05,1.17189551499748e-05,2.36270417909721e-06,1.29099176279982e-06,1.13659008572973e-06,1.04931871300266e-06,1.02618835118766e-06
0.0145160526741134,0.98427118006173,0.00112162469962779,8.0453096760757e-05,1.01373011920919e-05,2.44116265636924e-06,1.57786357144656e-06,1.11937925907912e-06,1.10361275230731e-06,1.04934998193557e-06
0.0290908314500938,0.97028270208726,0.000558265933454491,6.02934256996802e-05,8.51612801308259e-06,2.11352376879337e-06,1.18143842323237e-06,1.07453343730457e-06,1.00672847981595e-06,1.00494099087692e-06
0.036893822368313,0.96273531097456,0.000334585253080353,3.0591421624547e-05,5.83816965353371e-06,1.98002583354868e-06,1.80453998754285e-06,1.0754921997319e-06,1.01198032432175e-06,1.01475378579996e-06
0.0119967215162894,0.987637802370049,0.000324781918331236,3.60294388674986e-05,5.10014176890154e-06,2.06854504127731e-06,1.33647726761476e-06,1.11954423330686e-06,1.05005483773681e-06,1.01668400022607e-06
0.0242518123458936,0.975197709103031,0.000496825768526983,4.6637409925052e-05,7.36154512229391e-06,2.3270934230663e-06,1.19375585729875e-06,1.05847233872186e-06,1.03563862162462e-06,1.00889165513896e-06
0.0335111043250153,0.9603759597478,0.00595228881107552,0.000139673794137288,1.91127183992436e-05,3.2366822849025e-06,1.61769663787373e-06,1.21906715651498e-06,1.03059866279827e-06,1.00865446967967e-06
0.0505941690901704,0.948818677162666,0.000530112542738429,5.31052075259816e-05,5.06724553927232e-06,1.49309439128581e-06,1.25378210895237e-06,1.0700880336354e-06,1.04324959687507e-06,1.00200514938551e-06
0.0302412584702737,0.969470095158857,0.000255485773296627,2.90474364301056e-05,4.23095246542468e-06,2.36093048222631e-06,1.42626371591071e-06,1.10283849547945e-06,1.03749460900869e-06,1.02754511536709e-06
0.0757674360191413,0.923802415598247,0.000389037013187027,3.61305927282757e-05,5.50453150734534e-06,2.00918602314117e-06,1.30609778052931e-06,1.10201948969033e-06,1.08305253717639e-06,1.00592750886836e-06
0.0619379106454575,0.937768858586975,0.000257887363700736,3.09135334020066e-05,5.20239105371111e-06,1.79456484483428e-06,1.29017738678974e-06,1.13388043841429e-06,1.04427805889893e-06,1.00831467670291e-06
0.0614509506568296,0.937919106561765,0.000592303245435488,3.39878391896026e-05,4.96596983335e-06,1.45915583627832e-06,1.1691058044478e-06,1.07177221362372e-06,1.00930862727024e-06,1.00482228569856e-06
0.0988471048559246,0.900731876060133,0.000388916593358377,2.80666164119272e-05,4.48842389414837e-06,2.13711122710916e-06,1.30899765237954e-06,1.1201528512305e-06,1.01444938087765e-06,1.01010925496706e-06
0.154344377415553,0.84512493584537,0.000477117872301951,4.6695211681365e-05,6.75231092285768e-06,2.61953233347352e-06,1.39804305140224e-06,1.09192308775465e-06,1.01667265764137e-06,1.00843131884386e-06
0.211814984721726,0.78772055532806,0.00043112023003841,3.00803761816625e-05,4.38444708673221e-06,1.5258601791189e-06,1.27713956926945e-06,1.04814696420903e-06,1.02785669879612e-06,1.02715935646129e-06
0.234883389283299,0.764220966722638,0.000841665220014778,4.82532258001999e-05,5.54352505108235e-06,2.64681660450634e-06,1.37130929613046e-06,1.0781978461275e-06,1.02973344368008e-06,1.00796615868088e-06
0.3493317365933,0.648997964231512,0.00157396607507911,7.68780224399335e-05,1.60163462241061e-05,5.65885567092787e-06,1.4217442291111e-06,1.12527953780368e-06,1.04224583897533e-06,1.00993436693843e-06
0.489814742904397,0.507940772179951,0.0021358412415953,8.3215682690732e-05,2.31036790168314e-05,4.1111510943749e-06,1.6421780208483e-06,1.21478583918746e-06,1.05384915425508e-06,1.01065691847681e-06
0.570681852281532,0.428320704273757,0.000960117717747094,3.12606170909419e-05,6.19945108121369e-06,2.21228957729748e-06,1.29137295542007e-06,1.09275686686322e-06,1.12647925984058e-06,1.08220725293172e-06
0.646431921855494,0.351665590131629,0.00182853571909498,6.50012316947705e-05,9.76948240912286e-06,1.76459385245544e-06,1.21658516375596e-06,1.03924071151277e-06,1.01488608871084e-06,1.00152769780112e-06
0.793444625251857,0.205638709007585,0.000856590183187612,5.04966994454458e-05,1.02220772109284e-05,1.94173587474587e-06,1.22995573428551e-06,1.0605086608498e-06,1.03603368658449e-06,1.02244094230615e-06
0.817048479841175,0.182160826017011,0.000751822760916144,2.83118073994784e-05,1.0954712895741e-05,2.12554998852173e-06,1.31050257647667e-06,1.12289433782224e-06,1.01410786879257e-06,1.00963741182072e-06
0.862486446061356,0.135977157861456,0.00146752680605538,6.07333013218215e-05,8.43756420712529e-06,2.15277465413018e-06,1.27874753635646e-06,1.11970319545572e-06,1.02032860563689e-06,1.00378685339072e-06
0.906224436137919,0.0931566612855854,0.000565331266895586,4.85032278501483e-05,6.19154493995774e-06,1.55878894959509e-06,1.15139181531713e-06,1.12313310786742e-06,1.02172623419762e-06,1.01185538069195e-06
0.92567877051635,0.0735274317951689,0.000740540407465257,4.56910613073102e-05,7.95533592432712e-06,2.19932133421807e-06,1.2188594622489e-06,1.1657815588718e-06,1.02292613090412e-06,1.00526972511632e-06
0.94658696915322,0.0513851393555313,0.00196122333894431,5.66153811309461e-05,9.65341184722488e-06,2.61097121466817e-06,1.44257782160352e-06,1.10730017643891e-06,1.03583148052494e-06,1.02675906410069e-06
0.937021400571316,0.061870134722434,0.00103453155105194,5.92773579431103e-05,1.53833332640894e-05,1.89022786383423e-06,1.15152175353352e-06,1.07885559771114e-06,1.01827568200111e-06,1.01002442162576e-06
0.949015340372053,0.0499565641056354,0.00097824241493628,4.35852930045803e-05,6.75004138010396e-06,2.1240513575677e-06,1.25739812054412e-06,1.05945130327502e-06,1.00767254863718e-06,1.00642763660322e-06
0.954173911279039,0.045392101684148,0.000405947066121234,2.27887658698417e-05,5.3650044067313e-06,2.31392155331729e-06,1.39892260207539e-06,1.1263319470122e-06,1.06912085051144e-06,1.01610056402159e-06
0.962740965733794,0.0368169065008406,0.000412812119465624,2.45290583623344e-05,5.83903752100216e-06,1.60947044574348e-06,1.23884742198657e-06,1.09281998149869e-06,1.02105026658637e-06,1.00789266140804e-06
0.96714293335968,0.0321426634971154,0.000659841809417848,4.65144484232603e-05,8.78780469425921e-06,1.89501361207079e-06,1.18823110026098e-06,1.08641740157887e-06,1.0249861660954e-06,1.01070898977217e-06
0.934148958850505,0.0654644129166831,0.000350607843025894,2.88410413310961e-05,6.7200633027496e-06,2.72023460852894e-06,1.60281690359057e-06,1.15895036432332e-06,1.0297278562255e-06,1.00626792071281e-06
0.927145605285629,0.0724453307004392,0.000372454706386341,3.18545370691147e-05,5.53168821015075e-06,1.97382165326549e-06,1.21703151274099e-06,1.0561183241241e-06,1.0231953855728e-06,1.00284404987696e-06
0.921845994742097,0.0775811144241232,0.000515320610411753,4.78804436158288e-05,9.79649062098768e-06,2.38820862542096e-06,1.25689930727512e-06,1.14720056891612e-06,1.04703341848505e-06,1.0113534169004e-06
0.861638719948417,0.138023159959404,0.00031817985790613,1.74801591772162e-05,3.98451815115982e-06,1.34440490945544e-06,1.14929457867631e-06,1.05195842728873e-06,1.01672802650108e-06,1.00523227565833e-06
0.846170452676222,0.153224507243024,0.000565522675709276,3.50036616082934e-05,5.42245028110005e-06,1.69091577751843e-06,1.19681088517252e-06,1.08565172358521e-06,1.06853950787402e-06,1.02426541689522e-06
