"V1","V2","V3","V4"
0.998847963388526,0.00111056472588275,3.84088674489523e-05,3.06301814235303e-06
0.9961693424977,0.0037529106943749,7.19915715611204e-05,5.75523636440671e-06
0.832555687776251,0.165661299696541,0.00169035094394663,9.26615832607805e-05
0.739183678441208,0.259058829693638,0.00139481084570337,0.000362681019450204
0.999249971800585,0.000722824601887511,2.40344081851461e-05,3.16918934214899e-06
0.858863497851969,0.139993659637741,0.00106820396087685,7.46385494131492e-05
0.995542339480666,0.00427331226033675,0.000173081474770394,1.12667842267674e-05
0.998138528048962,0.00181851508318347,3.92096022048143e-05,3.74726564950832e-06
0.999531091378709,0.000402943295542642,6.18143737249087e-05,4.15095202390269e-06
0.997508212227528,0.00200508589820235,0.00046593188602639,2.07699882432752e-05
0.272627917738693,0.0543745672537033,0.67229287006773,0.000704644939874003
0.734499719184817,0.239103941574918,0.0259248812825683,0.000471457957697209
0.996471807016697,0.00342709541937186,7.91667261657559e-05,2.19308377649637e-05
0.995512129884636,0.00405930826734734,0.000305333378452571,0.000123228469563669
0.919186635982874,0.0785073131351799,0.00221740334142533,8.86475405208859e-05
0.81047740648212,0.182801058214778,0.00645036160794306,0.000271173695158881
0.819078223645199,0.180144107290078,0.000762709689288204,1.49593754350729e-05
0.676982159693287,0.322533433363489,0.000430700747353212,5.3706195870781e-05
0.997751254847409,0.00222237103694307,2.39526070004788e-05,2.42150864747653e-06
0.631220688617481,0.367153483554634,0.00157995034642804,4.58774814574833e-05
0.866336929378282,0.130974530535937,0.00247281275245304,0.000215727333328457
0.999371994258406,0.00060936948928004,1.78275373829895e-05,8.0871493066305e-07
0.0397019546797882,0.157875205240314,0.759665550328881,0.0427572897510172
0.996526801870802,0.00343683379389328,3.45435731333465e-05,1.82076217106631e-06
0.995231264797497,0.00467968950834121,7.90788749974337e-05,9.96681916477313e-06
0.574587232283363,0.028091001953995,0.0969153691913615,0.300406396571281
0.555270765917517,0.347052447603945,0.0965244652516292,0.00115232122690905
0.64859637636983,0.195522477291039,0.0135537979158134,0.142327348423318
0.996282321899741,0.00364490789783813,6.15075996332478e-05,1.12626027873519e-05
0.627396625923567,0.371596615693042,0.000844888981001589,0.000161869402389572
0.455449012530387,0.260853852750488,0.0704794841839357,0.21321765053519
0.999197795551262,0.00067794241641844,0.000116344222534606,7.9178097845696e-06
0.922506453479562,0.0764437591409338,0.00101770811504345,3.20792644606628e-05
0.405889802393905,0.511271069438484,0.0814107445504499,0.00142838361716144
0.928466857812085,0.0663604287589641,0.00457906714826418,0.000593646280686906
0.9655940148785,0.0319230630203923,0.00193540634491889,0.000547515756188474
0.978158399318862,0.0216853738370282,0.000136439606685641,1.97872374243845e-05
0.99723932660694,0.0027186651863867,4.04518721442304e-05,1.55633452952866e-06
0.715269407268639,0.2821915739342,0.00248176844413221,5.72503530289188e-05
0.982504995987437,0.0137484132996871,0.0037067745247676,3.98161881086892e-05
0.721822004164926,0.274043809078764,0.00407370251796438,6.04842383450859e-05
0.866246706928989,0.133520837640371,0.000216899584309574,1.55558463302415e-05
0.842670059082059,0.156296723123081,0.000908061154405119,0.000125156640455488
0.992993410875405,0.00651925482571038,0.000317933938800565,0.000169400360084261
0.997495335354838,0.00238318790749202,0.000118920531889033,2.55620578093072e-06
0.997631901830472,0.00226113650091294,9.58945984526357e-05,1.10670701627354e-05
0.995884291573415,0.0033747438243307,0.000654146092917156,8.68185093368166e-05
0.969259479226613,0.0304739235465191,0.000231820043495326,3.47771833730544e-05
0.841529979866281,0.158094986609704,0.000362919175312673,1.21143487024934e-05
0.990910079022642,0.00862954888552343,0.000429701984193871,3.0670107640155e-05
0.998758094662858,0.00116267252854175,7.03702149215221e-05,8.86259367891758e-06
0.99780758976286,0.00205870041049111,0.000126692733048735,7.0170936001568e-06
0.745180944902221,0.252568275346953,0.00185805941356418,0.000392720337261832
0.981199617400709,0.00769836867402663,0.0107002442370405,0.000401769688223646
0.999759928559232,0.000211729587678925,2.38217290323356e-05,4.52012405693184e-06
0.999060102575214,0.000909284907579327,2.7776414600394e-05,2.83610260582397e-06
0.99913106024547,0.00074212628777037,0.000124000968820651,2.81249793893412e-06
0.999224997813582,0.000739971840486257,3.27367004796177e-05,2.29364545221803e-06
0.998739202475948,0.00122933274280043,2.73807951922445e-05,4.08398605879656e-06
0.999152283781873,0.000780280844624757,6.01507851682278e-05,7.28458833377756e-06
0.549570024495132,0.0350033592175331,0.411917507862213,0.0035091084251216
0.998009543012046,0.00183753611749077,0.000131744125298378,2.11767451646017e-05
0.999610546727102,0.000346934840373598,3.49060548709597e-05,7.61237765376396e-06
0.997177678038269,0.00270033504902864,0.000116747430126635,5.23948257585073e-06
0.892611697852331,0.106097953197513,0.0012599184572892,3.0430492866911e-05
0.944897116866217,0.0544959009792401,0.000551002561487495,5.59795930556559e-05
0.903635622508055,0.0953494861076175,0.000984961377110188,2.99300072169074e-05
0.943898610345952,0.0541635521918171,0.00131781739403437,0.00062002006819673
0.995948974319762,0.0032199511912271,0.000602326847225621,0.000228747641785149
0.999456371974593,0.000513905636235944,2.89735182598766e-05,7.48870911095318e-07
0.997018014516842,0.00290523193531674,7.51461396607014e-05,1.60740818032785e-06
0.995788370759607,0.00409201180242405,0.00010804847247681,1.15689654919393e-05
0.988437054035643,0.0113598374636472,0.000197468210225097,5.6402904843096e-06
0.995338473484056,0.00429077898587359,0.000360305325976893,1.0442204093736e-05
0.755177645509022,0.244011760458645,0.000755018220757066,5.55758115767012e-05
0.984714106308266,0.0152087486881593,7.2503982635942e-05,4.64102093839111e-06
0.978766273923624,0.0204538426439802,0.00075509591306919,2.47875193264164e-05
0.89301314816476,0.104616023530311,0.00229100257413879,7.98257307906781e-05
0.897661548180131,0.100798415913004,0.00144860554340797,9.14303634567811e-05
0.998250711152884,0.00135347861101907,0.000370715621010587,2.50946150858789e-05
0.997665751843765,0.00225572502433519,6.57296589610033e-05,1.27934729385593e-05
0.993292296693144,0.00661848983806698,7.49643519420551e-05,1.42491168471617e-05
0.997513935598101,0.00233610333643024,0.000138455668070687,1.15053973983407e-05
0.949598839138853,0.0188322693380107,0.0314428428710378,0.000126048652098365
0.62551640644016,0.0838985401814098,0.285638581634361,0.00494647174406918
0.999472507815674,0.00050568689294848,2.05251212568299e-05,1.28017012043205e-06
0.777728619359289,0.194235001307819,0.0271151471671329,0.000921232165759547
0.73048599284116,0.268613511760071,0.0008363273349183,6.41680638509436e-05
0.993204590729957,0.00670926396585575,7.44635509295492e-05,1.16817532578268e-05
0.768284114279251,0.23135955273643,0.000339793868128266,1.65391161910899e-05
0.981342915030666,0.0183842908923176,0.000255180005997391,1.76140710192717e-05
0.994877576685725,0.00477576291443421,0.00032160001561483,2.50603842262985e-05
0.998535694187466,0.00128513602252598,0.000173454881747654,5.71490826010183e-06
0.995011639027729,0.00469134873084185,0.000286054364965768,1.09578764634677e-05
0.661000035661241,0.338463594271311,0.000515940880449874,2.04291869972463e-05
0.999000256807416,0.000900180752573385,9.19482479102499e-05,7.61419210012534e-06
0.999646313545688,0.000334155625053359,1.92533166642664e-05,2.7751259482775e-07
0.810388882003149,0.187152606069749,0.00233099475107576,0.000127517176026009
0.981068424869623,0.0185242899532693,0.000391589767040402,1.56954100675603e-05
0.999246816737567,0.000724023187126966,2.73224594607142e-05,1.83761584544252e-06
0.99885392566979,0.000933531880746496,0.000187598601389799,2.49438480738768e-05
0.597436368656085,0.400805768985347,0.00166022198836269,9.76403702050534e-05
0.82084339850811,0.178478626597772,0.000656098993878358,2.18759002402778e-05
0.934812531408022,0.0643831711891805,0.00075568892156609,4.86084812317668e-05
0.9990782340801,0.00090798787667435,1.15129169132862e-05,2.26512631188522e-06
0.99783286135533,0.00202634133530863,0.000128314748562264,1.24825607991619e-05
0.938723318986346,0.0588091125132778,0.00173883852175767,0.000728729978618594
0.763733990696762,0.235352827184167,0.000797927767895026,0.000115254351175965
0.785142700612587,0.213763971515252,0.00106330859095158,3.00192812098175e-05
0.656874444691012,0.342219765297036,0.000884350141822981,2.14398701294671e-05
0.623809714151777,0.375108087722353,0.00105011908071071,3.20790451589682e-05
0.979178460288339,0.0181652378694648,0.00261599261371624,4.03092284800299e-05
0.927730825371034,0.0705853958474926,0.00156506380870286,0.000118714972770443
0.997125180583344,0.0028314219760316,3.39534906960821e-05,9.44394992821348e-06
0.993887308526456,0.00605632597623042,5.35427377887567e-05,2.82275952470028e-06
0.96222900133773,0.0367430724842587,0.000969849820755351,5.80763572560486e-05
0.999159774256304,0.000627672526253243,0.000210794057677138,1.75915976527108e-06
0.986751101064176,0.0125093195642994,0.000708400782898174,3.11785886266154e-05
0.998136164771048,0.00157196770688437,0.000287310925715846,4.55659635187829e-06
0.998400831984897,0.00150259307328275,9.19999487140685e-05,4.57499310606946e-06
0.711394422054494,0.286952437008792,0.00159442497728758,5.87159594255614e-05
0.989878486796745,0.00974116090273289,0.000328583346811404,5.17689537108817e-05
0.943599409016291,0.0547932120418945,0.00151542037388044,9.19585679343789e-05
0.999441571872036,0.000525111586752987,2.35172471154475e-05,9.79929409518185e-06
0.998811552392612,0.00115603897802183,3.13798153108987e-05,1.02881405572595e-06
0.999406213798758,0.00049686529307765,8.76909340750875e-05,9.22997408897213e-06
0.989867988887811,0.00986496461380228,0.000251690369506675,1.53561288800923e-05
0.998760743457434,0.0011566882758964,7.78804753819535e-05,4.68779128778013e-06
0.918559139016323,0.0806543246942349,0.000728514773982681,5.80215154596891e-05
0.997197097568721,0.00266583872108484,0.00013145413515818,5.60957503567144e-06
0.995837293847108,0.00379429048455095,0.000355227389596676,1.31882787447711e-05
0.990951441563131,0.00627624136230106,0.00274883025255335,2.34868220147453e-05
0.985501743464885,0.0143564887636626,0.000131497215696333,1.02705557556349e-05
0.993648946248284,0.00614779062779313,0.000194780213559149,8.48291036415238e-06
0.849625462777442,0.149830229614459,0.000525296055500871,1.90115525985498e-05
0.994838150236527,0.00392911167257053,0.00120963065256777,2.31074383346931e-05
0.998821871290998,0.00116349528832339,1.30554829178128e-05,1.57793776060628e-06
0.999555524537187,0.000403618616231226,3.56991934231006e-05,5.15765315867717e-06
0.996515902584165,0.0030142832842479,0.000459646610866736,1.01675207206362e-05
0.05319496326951,0.188548054215934,0.756528955802009,0.00172802671254695
0.0591091845933066,0.937342559812175,0.00340355648757078,0.000144699106947505
0.997907134261294,0.00197738050643912,0.000110910526430256,4.5747058364758e-06
0.999286805863517,0.000688567138951592,1.92991152921576e-05,5.32788223887483e-06
0.957791217897141,0.0416106076073142,0.000583092256582594,1.50822389618652e-05
0.997449515289184,0.00244992901076306,9.6356564374198e-05,4.19913567834778e-06
0.924472718349416,0.0744096409709227,0.000811611675327049,0.000306029004333952
0.996807808557923,0.00310922294623381,7.12420335190804e-05,1.17264623240468e-05
0.826988640843638,0.172006541422489,0.000951384540413317,5.34331934599641e-05
0.998063324275762,0.00187411985559935,5.25774714295154e-05,9.97839720934518e-06
0.997545247403053,0.00239406960697429,5.59902591261343e-05,4.69273084661314e-06
0.999070395550924,0.000802911912865937,0.000122996977862623,3.69555834718762e-06
0.935950353182384,0.0617136659409568,0.00226709116828768,6.88897083712308e-05
0.9953745904228,0.00436337569600838,0.000245376321542845,1.66575596490497e-05
0.998619962153573,0.00131582655060862,5.53821527755376e-05,8.82914304299184e-06
0.996811302369562,0.00276262987532129,0.000414751363184681,1.13163919316812e-05
0.0181960815789112,0.549130586481472,0.0257786271814245,0.406894704758192
0.00758348173183558,0.289099479281291,0.267815400605144,0.43550163838173
0.466721792592704,0.0218384618499936,0.238332213288339,0.273107532268964
0.998216557891908,0.00120871215330059,0.000562872507631757,1.18574471595377e-05
0.963168378612302,0.0362847381567026,0.00046119163385672,8.56915971390842e-05
0.172821622374119,0.82409106396701,0.00298323580526068,0.00010407785361019
0.665337197929023,0.320423655957682,0.0139157833589498,0.000323362754344811
0.998128593113229,0.00149120264872833,0.000240464639151854,0.000139739598890906
0.978210977685119,0.0215349207444838,0.000247932848493252,6.16872190386412e-06
0.998557048259605,0.00140347963569001,3.81257011774233e-05,1.34640352761074e-06
0.998419866347968,0.00150539906988234,6.75210284480764e-05,7.21355370145124e-06
0.999756954656517,0.000210152391794745,2.69825236578701e-05,5.91042803057534e-06
0.960001495301713,0.0394200732550274,0.000557449890045685,2.09815532138997e-05
0.998031595784279,0.00194131696199948,2.41307781256313e-05,2.95647559579951e-06
0.998751162120436,0.0012261544568682,2.04675307030515e-05,2.21589199248785e-06
0.996771533121423,0.00275137176415144,0.000451966439719013,2.51286747063885e-05
0.0709436187812718,0.72691757921113,0.0120180621305855,0.190120739877013
0.0143057722127244,0.671854821109832,0.0358662178576344,0.277973188819809
0.998104865912031,0.00184957168484523,4.0288775715734e-05,5.27362740810702e-06
0.995991533460486,0.00388410056641672,0.000117760045601087,6.60592749624771e-06
0.435291074768928,0.335113168810024,0.0419622410892864,0.187633515331761
0.577831187044396,0.420872199215759,0.00110993665104777,0.00018667708879691
0.999089802752056,0.000875879081272456,3.18338407220002e-05,2.48432594977434e-06
0.998388642860685,0.00129629160664829,0.000305260612427833,9.80492023934781e-06
0.998666415998574,0.00115310133812857,0.000167486584217381,1.29960790796041e-05
0.999180318254495,0.000766505552969029,5.08037253989519e-05,2.3724671367615e-06
0.885003302877204,0.113949225264859,0.000957475176069685,8.99966818677508e-05
0.994572231752356,0.00533296895193341,9.3067260577815e-05,1.73203513268793e-06
0.998962102038266,0.000945286251838603,8.62216474050056e-05,6.39006249007733e-06
0.997918388348047,0.00197685668850405,9.9992706227596e-05,4.76225722095809e-06
0.536232279710092,0.459207889000359,0.00415373644526295,0.000406094844285493
0.0406950507130487,0.0763907820373978,0.535372036532083,0.34754213071747
0.111049814492471,0.552850534663348,0.0139824439514086,0.322117206892772
0.0271038691487064,0.592315831984026,0.00781810677217287,0.372762192095095
0.0691212093118719,0.254475333738687,0.412098285442257,0.264305171507184
0.662701925585587,0.336734193278925,0.000523702842825647,4.01782926631165e-05
0.637442307039854,0.351036763429955,0.00815440437948767,0.00336652515070363
0.997810305589925,0.00182721707912924,0.000352373205819613,1.01041251259075e-05
0.998734228353215,0.00121068648539942,4.83674451055098e-05,6.71771628009966e-06
0.999600908230662,0.000360130285595047,3.68295200732022e-05,2.13196366942315e-06
0.977357658299818,0.0223878346834803,0.000244916895757072,9.59012094500395e-06
0.985992114513082,0.0136902003460853,0.00031062388883697,7.0612519960808e-06
0.996929798737585,0.00284483620600135,0.000216086514472815,9.2785419411853e-06
0.982798837474118,0.0168812063800421,0.000235790804923936,8.41653409163978e-05
0.999463459422279,0.000437534399531899,9.74987658592191e-05,1.50741233010109e-06
0.999450093985866,0.000497862903062164,4.08090863498031e-05,1.12340247216573e-05
0.999075417832355,0.000844913725251835,7.76885771313546e-05,1.97986526136526e-06
0.999643598881756,0.000268877173250411,8.454831944218e-05,2.97562555170702e-06
0.99886115529729,0.000896334851159329,0.000234966172369698,7.54367918106983e-06
0.99749705820908,0.00241760292928739,7.49632578657572e-05,1.03756037670607e-05
0.817467326893703,0.17955774045605,0.0028495492328617,0.00012538341738485
0.876875015423308,0.119511322007945,0.00336757048963744,0.000246092079109477
0.57479266129407,0.424631431014266,0.000536410588423367,3.94971032398085e-05
0.411454733272397,0.174841982990351,0.00490933354981956,0.408793950187432
0.309359196727158,0.0116392110008284,0.367262264929485,0.311739327342528
0.10639796841691,0.336239745245759,0.231664927444369,0.325697358892962
0.998624792462437,0.00133126501208614,3.87774723798584e-05,5.16505309738604e-06
0.998506481735764,0.00144377291556199,4.69860089760843e-05,2.75933969840619e-06
0.981829600617468,0.0162408605455172,0.00189515295954785,3.4385877466396e-05
0.888672442493156,0.108905336314637,0.00231857784415756,0.000103643348049169
0.993233849473195,0.00656738527250315,0.000179993022071996,1.87722322298968e-05
0.997771978266778,0.00202599140642354,0.000198863447931048,3.16687886768591e-06
0.89833532604008,0.100100343614063,0.00151142543670653,5.29049091505074e-05
0.999344513732376,0.000550462458822973,9.63248862992862e-05,8.69892250128122e-06
0.662512878833124,0.336292682927372,0.00117029233700023,2.41459025042301e-05
0.643467974852473,0.347247082419766,0.00906817037885417,0.000216772348907125
0.708090393427236,0.290871363399126,0.000705237011415271,0.000333006162222619
0.959045873101667,0.0363924964589206,0.00452504860814756,3.65818312649071e-05
0.76080205518352,0.237005778578089,0.00210283705109987,8.93291872911331e-05
0.996825049130214,0.00294542334228065,0.00022624291829374,3.28460921207354e-06
0.0719314495782939,0.613872475701123,0.0304823752817064,0.283713699438877
0.00895244663042222,0.64346716800787,0.347010239869161,0.00057014549254742
0.206642345783432,0.256317900077836,0.534906995718266,0.00213275842046568
0.99921859786315,0.000761830585431124,1.82406963657821e-05,1.33085505314871e-06
0.998135512728259,0.00155870276847916,0.000292540204868277,1.32442983936446e-05
0.995198766891871,0.00448550933105267,0.000308383820838905,7.33995623714083e-06
0.690443802788384,0.125367370191422,0.183208545322974,0.000980281697220528
0.998263819023341,0.00108586144787814,0.000611363830865464,3.89556979150152e-05
0.995918101305112,0.00384408097760262,0.000207545790449749,3.0271926835134e-05
0.75934864407689,0.229121190874321,0.0107039553418129,0.000826209706975906
0.712350747865291,0.287133399100176,0.000445072340385233,7.07806941479659e-05
0.731786522682865,0.267463550519351,0.000717811808881056,3.21149889026091e-05
0.79811246292074,0.201065171147473,0.000801589709573882,2.07762222123775e-05
0.470080225148767,0.0889031747374435,0.223236444129617,0.217780155984173
0.138927372180505,0.466943682406702,0.022824447560843,0.37130449785195
0.00849685649940229,0.991001620410929,0.000461649650220083,3.98734394483881e-05
0.0140752266952249,0.485610830231683,0.499511295128797,0.000802647944294684
0.0665183696121148,0.269461009769259,0.662731738522737,0.00128888209588882
0.951845472536135,0.0472468136747075,0.000851395764806852,5.63180243500952e-05
0.998595584735597,0.00127614796641478,0.000123902495884301,4.36480210437637e-06
0.90996384668191,0.0893030236514592,0.000646735927945963,8.63937386849788e-05
0.95745320698229,0.0417677215632079,0.000744538362973443,3.4533091528607e-05
0.998628106045123,0.00124847363641425,0.000117540508040792,5.87981042174309e-06
0.99748303437293,0.00221962969726999,0.000290398659524238,6.93727027582099e-06
0.995768352968537,0.00383179155505064,0.00039423770643101,5.6177699811274e-06
0.99053153349992,0.00934682318131119,0.000111757949224278,9.88536954503656e-06
0.507629474556536,0.49203855752061,0.000300381643923916,3.15862789294075e-05
0.69304574479452,0.300681494604617,0.0062369394909484,3.58211099149715e-05
0.988263578533186,0.0114938087073402,0.000231689177414612,1.09235820591165e-05
0.777365882855433,0.220268223732578,0.00221616974480001,0.000149723667188481
0.593752033524839,0.401196598504129,0.0049727404935726,7.86274774598556e-05
0.974308170010269,0.024824470231072,0.000761653847708875,0.000105705910950171
0.999475102910496,0.00045920601510663,5.17397425535396e-05,1.39513318440175e-05
0.99913047559384,0.00082263617237443,4.20080954429829e-05,4.88013834238249e-06
0.803573294646597,0.195687690182227,0.000576537904872222,0.000162477266303078
0.981552788176626,0.0169783756503054,0.00146114923842858,7.68693464015139e-06
0.99872480340867,0.00118925341605886,8.27462801517586e-05,3.19689511910266e-06
0.990259649713608,0.00937236981361675,0.000347823663444408,2.01568093303977e-05
0.997811175283329,0.0020957655570647,8.21537219830504e-05,1.09054376229628e-05
0.701326612144128,0.298038798617885,0.000601071561005481,3.3517676981554e-05
0.0937334224624964,0.467889457989738,0.289358011190354,0.149019108357411
0.569275048273405,0.41510775344431,0.0136741866108913,0.00194301167139365
0.589726854262656,0.406802565266903,0.00261619381118141,0.000854386659260063
0.363718610610883,0.628327175017215,0.00678550722363791,0.00116870714826387
0.710969381817154,0.197573171743951,0.0117005132102384,0.079756933228656
0.999478902536337,0.000493409207465854,2.62829132370466e-05,1.40534295972517e-06
0.572321698038563,0.0437347338417914,0.120980530226795,0.262963037892851
0.719063583708488,0.0158282143057683,0.158503274880024,0.10660492710572
0.99747157011341,0.00238764137612146,0.00012522694573185,1.55615647365711e-05
0.0432533419600429,0.171687843286548,0.361418987445476,0.423639827307933
0.198822144697509,0.697479821931877,0.0126316045120092,0.091066428858605
0.999348113552482,0.000566498969617143,6.46935816593733e-05,2.06938962416959e-05
0.998911284202274,0.000918413830555418,0.000158726604160089,1.15753630103192e-05
0.918716100369039,0.0707692486864697,0.0103173342776728,0.000197316666818533
0.517426077330464,0.0168041390366749,0.168221498092679,0.297548285540182
0.0155399632809721,0.89254945543415,0.0118188003567841,0.0800917809280935
0.171578927722883,0.688618671639911,0.0187724357089857,0.12102996492822
0.153347915667272,0.728324784429266,0.0141701440201592,0.104157155883303
0.797225223747114,0.200986086032549,0.00142285229567454,0.000365837924662587
0.303544509095019,0.453932569286516,0.00422404890057529,0.23829887271789
0.978207977762911,0.0209864464121334,0.000696677523377036,0.000108898301578776
0.977868697119273,0.0217021109682598,0.000377059821577237,5.21320908899385e-05
0.999005026532995,0.000870531259180644,0.000122084739433225,2.35746839117434e-06
0.998600060087999,0.00135182621096354,4.58323215616392e-05,2.28137947558083e-06
0.104945321842007,0.240261356723275,0.202327284499979,0.452466036934738
0.985152971095879,0.0137474554402444,0.00102981654181136,6.97569220654192e-05
0.915046485157153,0.0823412248469994,0.00220690243468319,0.000405387561164733
0.998203903620718,0.00144935892551581,0.000330734371146242,1.60030826195901e-05
0.997865115052011,0.00175228644261172,0.000125835680312231,0.000256762825064755
0.997506948691233,0.00241107382869529,7.61023465936267e-05,5.87513347796048e-06
0.506820340985151,0.0749520533579068,0.256132418296917,0.162095187360025
0.998568777815891,0.00131585300235664,0.000109297016928209,6.07216482376232e-06
0.991464054032874,0.00833393117930655,0.00015661888471277,4.53959031069676e-05
0.996791667892463,0.00264544535728254,0.000521363192653599,4.15235576013425e-05
0.92861817025026,0.0701862691978846,0.0011150729184661,8.04876333893765e-05
0.995078113928956,0.00449808870592703,0.000419861479271448,3.93588584597009e-06
0.555563277600126,0.444046800303065,0.000366631885293149,2.32902115155782e-05
0.9993350777092,0.000552536576987574,9.64437178506732e-05,1.59419959618316e-05
0.990467093903659,0.00933175387306802,0.000197460151721622,3.69207155158002e-06
0.997580113734344,0.00225336064331951,0.000159880366911088,6.64525542538999e-06
0.994866250151555,0.00496408942231112,0.000119423782117433,5.02366440168883e-05
0.998563539763879,0.00137403827590345,5.09920152884586e-05,1.14299449292733e-05
0.989823736104804,0.00984658529344577,0.000314502271595568,1.5176330154501e-05
0.993827444140461,0.00585300356792456,0.000286104073922911,3.34482176914461e-05
0.998924157068022,0.00101585675512063,5.84027388722136e-05,1.58343798477692e-06
0.999106277314529,0.000771603663207972,0.000109979521369529,1.21395008931467e-05
0.992668130975295,0.00718553574769181,0.000140774005282645,5.55927173065624e-06
0.998609714287842,0.00127620062903295,0.000106874150904344,7.21093222106576e-06
0.996718506279689,0.00321617314918137,5.9009552136832e-05,6.31101899308011e-06
0.99310089037738,0.00674922074591451,0.000147447870069175,2.44100663663204e-06
0.998926534666529,0.00101568483732882,5.18272185737105e-05,5.95327756823696e-06
0.996795091995357,0.00300933061109225,0.000181147527003371,1.44298665478643e-05
0.99864246917569,0.00123446828827913,0.000119883140398344,3.17939563266386e-06
0.640958238252783,0.357561725871367,0.00113134396041108,0.000348691915438374
0.998908600389191,0.00100150484547432,8.78462733709931e-05,2.04849196366683e-06
0.842794388587385,0.155776922117221,0.00132395617600494,0.000104733119389276
0.556650226806603,0.442523090055034,0.000727594959806173,9.90881785568655e-05
0.99526946246004,0.00457352256143684,0.000131078022767352,2.59369557562612e-05
0.99877152359783,0.00060971063018044,0.000614816236050608,3.94953593890928e-06
0.989040093129726,0.0103505636160934,0.000554878081545528,5.44651726352151e-05
0.969438396258811,0.0296304772504244,0.0008484993081018,8.26271826624363e-05
