"X","Y","z1.5","z2.5","z3.5","z4.5","z5.5","z6.5","z7.5","z8.5","z9.5","z10.5","z11.5","z12.5","z13.5","z14.5","z15.5","z16.5","z17.5","z18.5","z19.5","z20.5","z21.5","z22.5","z23.5","z24.5","z25.5","z26.5","z27.5","z28.5","z29.5","z30.5","z31.5","z32.5","z33.5","z34.5","z35.5"
349175,8553725,43,21,18,27,17,14,5,5,3,3,10,10,9,5,11,6,5,1,4,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349225,8553725,36,24,27,5,14,18,8,7,10,16,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348575,8553775,39,12,21,23,16,23,14,13,16,17,8,11,9,4,8,3,5,10,9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348625,8553775,45,8,12,17,19,14,25,23,32,27,16,12,13,11,9,11,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348675,8553775,17,12,14,17,14,21,26,19,19,11,13,8,12,8,7,10,7,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
348725,8553775,36,18,20,18,26,17,15,15,19,11,11,8,10,4,6,8,3,13,13,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
348775,8553775,30,28,23,13,14,6,18,11,11,16,8,14,8,12,11,6,2,6,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
348825,8553775,8,6,13,9,16,20,23,15,10,19,20,9,14,13,17,15,16,13,7,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
348875,8553775,28,14,9,8,16,10,16,21,14,15,16,11,16,12,9,17,18,6,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
348925,8553775,53,11,11,14,15,20,22,20,16,22,12,9,11,14,17,11,8,9,7,3,7,4,1,0,1,0,0,0,0,0,0,0,0,0,0
348975,8553775,76,28,24,16,21,21,12,17,9,6,5,3,7,6,10,4,2,8,4,7,11,7,2,1,0,0,0,0,0,0,0,0,0,0,0
349025,8553775,25,13,17,25,25,20,23,13,9,16,15,16,8,13,13,5,6,6,4,6,4,4,3,3,1,0,0,0,0,0,0,0,0,0,0
349075,8553775,33,26,30,21,14,11,19,18,16,10,9,10,6,7,10,6,7,4,4,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0
349125,8553775,40,14,20,16,23,16,11,11,13,15,5,8,9,3,5,4,5,5,1,1,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0
349175,8553775,62,34,26,37,29,35,23,20,8,6,7,13,3,3,9,3,5,7,1,4,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0
349225,8553775,44,13,18,15,15,17,17,11,17,16,6,11,13,10,6,13,7,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349275,8553775,69,15,16,20,14,19,16,17,11,14,15,10,10,13,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349325,8553775,94,21,12,10,12,14,10,7,11,5,6,7,7,5,5,6,8,2,2,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349375,8553775,26,14,10,13,23,9,14,6,8,8,6,12,7,13,6,6,3,3,6,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0
349425,8553775,27,10,8,9,12,5,8,4,10,9,8,2,7,6,7,9,8,4,7,3,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0
349475,8553775,20,8,11,21,17,17,13,10,4,6,5,7,7,8,9,3,2,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349525,8553775,66,14,11,9,21,16,10,9,7,11,5,9,6,5,4,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348575,8553825,21,11,14,14,8,12,14,9,9,14,32,15,16,19,12,7,5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348625,8553825,56,19,17,33,37,20,15,19,16,14,10,15,17,14,9,4,6,2,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348675,8553825,25,7,10,4,3,2,0,0,0,1,7,3,7,4,9,6,21,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348925,8553825,0,2,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348975,8553825,44,32,39,41,20,25,13,6,3,5,0,0,0,0,1,4,2,4,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
349025,8553825,29,30,39,41,22,23,18,10,14,3,8,4,4,7,4,0,6,8,9,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
349075,8553825,41,15,14,17,10,20,19,23,15,6,3,13,11,13,11,9,10,13,3,9,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0
349125,8553825,56,17,17,11,11,9,27,20,31,23,14,12,11,11,14,8,17,14,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349175,8553825,20,26,29,34,37,22,29,12,7,8,3,5,6,5,2,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349225,8553825,18,18,18,17,17,14,21,22,11,15,5,11,11,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349275,8553825,18,25,17,22,17,17,19,13,4,11,5,5,7,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349325,8553825,37,11,13,11,13,9,6,4,3,5,4,1,6,3,7,3,2,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349375,8553825,38,21,6,11,7,10,5,2,7,3,7,7,2,2,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349425,8553825,59,16,14,12,13,6,2,6,8,6,4,0,3,3,2,2,3,5,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349475,8553825,19,17,13,17,13,15,8,4,2,2,4,4,2,5,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349525,8553825,11,13,12,11,18,9,9,11,9,9,7,9,8,5,7,6,4,8,10,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0
348575,8553875,39,17,21,20,14,18,16,16,13,8,11,12,8,17,17,9,9,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348625,8553875,87,8,13,14,28,19,21,19,18,14,11,14,18,11,6,9,9,11,12,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
348675,8553875,21,8,19,22,30,20,22,20,21,11,18,16,11,17,7,9,10,8,8,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
348725,8553875,57,26,15,16,26,26,23,20,16,14,14,17,7,10,7,10,8,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348775,8553875,86,25,21,27,29,23,28,29,18,16,15,15,7,7,11,11,7,10,5,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
348825,8553875,31,19,33,35,31,20,16,12,7,12,13,4,9,4,7,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348875,8553875,44,13,31,30,25,18,24,18,11,14,12,6,11,8,14,7,7,12,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348925,8553875,54,19,29,31,29,27,14,17,11,8,4,10,4,3,5,0,0,1,4,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
348975,8553875,81,18,18,24,17,29,14,12,22,21,22,19,7,13,15,5,4,3,4,4,9,3,4,3,0,0,0,0,0,0,0,0,0,0,0
349025,8553875,84,53,53,29,14,23,18,10,17,12,9,14,6,1,6,3,0,4,5,1,2,0,2,0,0,3,0,0,3,1,0,0,0,0,0
349075,8553875,9,5,21,24,22,4,35,31,18,20,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349425,8553875,8,2,1,6,5,6,4,7,1,4,6,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349475,8553875,25,15,18,11,12,9,10,5,3,5,5,0,1,1,3,1,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349525,8553875,19,10,11,7,9,10,7,13,14,12,11,6,4,4,7,5,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348575,8553925,62,22,19,23,29,27,27,22,12,17,7,11,13,7,9,6,5,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
348625,8553925,26,12,21,29,24,25,23,25,22,18,9,15,11,5,9,6,7,3,10,5,9,2,2,2,0,0,0,0,0,0,0,0,0,0,0
348675,8553925,54,20,22,20,17,20,23,19,24,16,18,16,13,13,10,11,13,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348725,8553925,27,23,30,24,26,20,19,21,22,17,12,11,8,8,10,4,5,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348775,8553925,30,24,17,38,29,26,30,26,9,13,8,2,12,6,12,9,9,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348825,8553925,41,29,19,16,25,22,19,19,18,9,8,11,6,9,3,7,9,4,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
348875,8553925,39,10,11,20,17,14,21,24,14,22,22,20,18,14,9,8,6,3,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
348925,8553925,70,13,11,17,17,14,20,15,19,15,17,14,23,17,15,8,7,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348975,8553925,16,5,9,10,16,16,15,18,18,21,26,10,14,11,12,12,9,3,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
349025,8553925,24,16,23,17,14,13,14,18,16,16,16,10,17,11,5,2,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349075,8553925,35,16,20,25,18,14,20,11,20,17,10,9,9,15,16,12,4,7,3,8,6,4,3,1,1,0,0,0,0,0,0,0,0,0,0
349125,8553925,38,14,25,30,24,22,19,26,10,20,15,8,7,9,8,6,8,10,4,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
349175,8553925,38,11,24,24,34,20,25,16,16,13,10,4,8,13,14,10,13,6,11,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349225,8553925,55,19,19,18,22,22,24,13,10,10,8,4,2,3,3,3,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349275,8553925,74,16,15,14,11,9,7,10,10,15,9,10,7,5,7,6,5,4,3,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0
349325,8553925,17,17,14,7,3,7,10,5,3,5,6,4,6,6,4,3,0,0,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
349375,8553925,19,6,5,8,12,3,1,5,4,6,6,4,2,4,4,3,3,0,3,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0
349425,8553925,16,20,16,4,5,4,8,9,7,4,5,8,5,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349475,8553925,42,21,12,11,13,11,8,9,5,10,5,3,7,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349525,8553925,45,9,3,0,1,4,10,5,7,13,11,7,1,1,1,1,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348775,8553975,29,4,7,18,27,34,28,14,19,6,2,1,2,2,4,2,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348825,8553975,38,14,9,24,45,31,23,29,16,17,6,6,2,7,6,12,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348875,8553975,66,16,6,0,12,15,9,6,17,9,10,29,16,12,18,11,11,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348925,8553975,22,28,30,18,23,19,14,8,8,15,11,11,16,7,11,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348975,8553975,23,11,14,15,27,30,21,21,16,21,14,8,16,8,9,12,8,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349025,8553975,15,10,18,21,33,14,21,14,13,12,17,10,2,8,10,5,10,6,4,2,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0
349075,8553975,29,19,11,18,10,11,10,10,9,9,9,14,9,13,6,12,7,8,4,3,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0
349125,8553975,49,13,11,13,19,23,30,18,19,9,11,9,7,11,7,4,7,7,7,9,6,6,2,0,1,0,0,0,0,0,0,0,0,0,0
349175,8553975,66,19,30,30,27,18,18,17,10,6,7,4,5,6,8,8,11,4,3,7,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0
349225,8553975,72,13,15,21,13,11,9,13,7,10,5,11,4,6,1,5,2,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349275,8553975,19,15,16,18,10,8,5,5,6,5,6,6,4,6,3,8,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349325,8553975,17,12,9,13,4,16,12,18,5,12,16,13,8,9,8,8,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349375,8553975,20,10,12,11,10,9,11,6,6,7,9,9,13,8,0,3,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349425,8553975,18,8,7,5,9,11,6,6,10,10,7,10,3,12,7,10,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349475,8553975,44,11,10,11,13,9,8,4,8,4,6,4,5,0,7,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349525,8553975,81,12,5,11,11,9,13,5,6,7,5,6,3,4,5,3,4,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
348575,8554025,21,14,14,13,9,23,21,24,27,18,14,22,10,7,8,11,4,3,1,2,5,2,1,1,2,0,2,0,0,0,0,0,0,0,0
348625,8554025,54,22,12,10,12,19,27,18,24,19,16,16,23,16,5,14,10,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348675,8554025,32,14,10,18,13,21,26,20,19,21,17,10,11,6,7,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348725,8554025,33,18,15,15,18,11,32,17,19,11,19,13,13,11,11,3,11,6,7,3,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0
348775,8554025,49,18,8,19,16,17,18,17,18,19,14,16,6,11,17,11,10,5,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348825,8554025,74,22,22,26,20,16,16,22,13,11,16,12,8,6,4,10,8,2,7,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348875,8554025,21,19,19,37,31,22,26,23,15,11,6,7,2,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348925,8554025,20,9,20,18,9,19,10,12,14,10,11,18,21,15,18,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348975,8554025,16,11,6,10,13,14,6,12,9,3,4,10,13,25,26,7,2,7,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349225,8554025,24,7,5,0,10,10,14,27,16,2,3,5,5,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349275,8554025,0,5,3,4,0,6,2,0,0,1,4,1,6,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349325,8554025,10,14,3,9,5,8,8,9,6,10,12,8,5,14,7,11,8,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349375,8554025,18,5,12,8,12,7,9,7,11,20,13,10,9,13,12,9,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349425,8554025,40,13,26,24,9,10,14,19,9,8,14,4,6,6,7,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349475,8554025,51,16,25,20,16,13,11,6,7,9,9,6,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349525,8554025,82,19,13,10,22,16,17,20,10,13,9,6,5,4,0,2,3,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348575,8554075,22,13,9,9,9,12,8,12,8,19,13,15,12,14,19,17,17,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348625,8554075,59,21,17,12,10,9,15,15,19,15,11,16,21,18,13,15,8,5,5,5,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0
348675,8554075,35,31,22,28,33,21,17,12,15,15,15,6,6,4,4,4,6,2,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348725,8554075,38,32,34,28,24,22,29,15,16,17,15,15,13,10,11,3,3,2,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348775,8554075,53,20,25,19,13,20,11,12,11,9,9,8,11,14,10,18,8,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
348825,8554075,72,12,17,16,16,21,11,20,20,17,14,20,14,12,15,15,16,8,9,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0
348875,8554075,92,23,15,24,13,24,27,25,28,23,15,16,11,4,13,8,7,10,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348925,8554075,13,8,13,14,11,14,12,17,15,18,14,19,10,16,11,5,9,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348975,8554075,26,17,8,17,13,16,13,11,12,13,15,10,9,6,8,4,7,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349025,8554075,36,23,19,26,11,16,22,28,14,12,10,11,13,12,4,12,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349075,8554075,51,25,24,24,20,16,18,15,7,12,11,8,1,8,4,7,3,5,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349125,8554075,48,12,23,14,16,18,29,28,17,15,9,6,10,5,3,5,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349175,8554075,80,28,20,20,23,18,11,9,8,10,6,9,7,4,4,6,3,1,4,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
349225,8554075,85,13,8,11,13,9,16,9,4,4,5,2,6,5,2,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349275,8554075,22,15,18,21,19,9,12,13,14,7,9,9,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349325,8554075,17,14,17,6,15,13,10,10,5,1,4,5,2,2,0,1,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
349375,8554075,17,8,7,12,8,10,2,2,0,0,1,0,1,4,2,0,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349425,8554075,40,25,31,10,4,3,8,5,9,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348725,8554125,43,35,35,17,11,12,15,12,15,3,7,16,18,15,13,6,12,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348775,8554125,51,23,8,11,26,33,30,13,10,15,14,18,10,14,19,22,12,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348825,8554125,76,20,26,32,35,31,17,9,3,8,8,9,8,7,6,5,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348875,8554125,87,15,14,16,15,26,21,22,21,20,6,8,8,9,7,18,5,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348925,8554125,13,17,11,16,21,18,12,36,30,20,7,6,6,6,14,10,13,12,5,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348975,8554125,22,15,19,13,25,27,22,17,13,14,22,11,7,7,2,4,3,5,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
349025,8554125,19,3,13,14,14,16,11,9,21,15,17,17,15,13,10,15,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349075,8554125,26,14,8,4,10,23,22,26,18,17,19,22,9,15,10,10,7,3,8,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
349125,8554125,42,17,12,14,10,17,18,16,12,21,11,13,16,6,12,9,8,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349175,8554125,47,15,11,25,16,17,15,16,11,16,13,20,10,6,7,11,9,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
349225,8554125,47,10,14,13,7,16,16,12,9,11,7,2,5,0,3,1,4,2,2,3,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0
349275,8554125,77,9,12,11,15,19,17,15,18,14,11,9,4,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349325,8554125,25,20,21,19,18,14,15,6,7,6,4,5,2,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349375,8554125,11,12,16,17,13,12,8,12,13,7,3,5,2,0,2,0,1,2,3,6,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0
349425,8554125,24,18,15,22,12,14,10,9,4,1,0,3,3,0,1,1,2,0,3,5,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0
349475,8554125,27,14,26,18,17,10,13,4,3,3,2,1,2,4,0,2,0,0,0,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0
349525,8554125,62,19,21,9,16,10,5,7,0,1,3,2,2,2,5,0,1,2,1,0,2,2,2,8,7,0,0,0,0,0,0,0,0,0,0
348575,8554175,23,13,19,15,20,21,18,19,11,11,12,14,7,12,9,6,3,10,4,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0
348625,8554175,24,14,9,20,14,32,21,29,30,16,19,11,7,6,6,2,1,5,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348675,8554175,43,12,18,13,15,12,9,16,18,18,15,12,10,10,7,5,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348725,8554175,21,12,10,12,15,9,19,24,27,14,8,13,13,11,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348775,8554175,20,22,27,27,25,20,35,17,19,3,2,7,3,7,5,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348825,8554175,9,14,12,17,5,25,24,39,45,20,9,2,7,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349125,8554175,50,18,13,2,8,8,5,7,7,1,5,12,5,8,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349175,8554175,18,7,11,29,24,18,23,21,19,13,7,4,2,1,8,2,1,5,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0
349225,8554175,57,15,13,15,7,12,8,4,3,6,8,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349275,8554175,54,19,20,13,16,12,11,11,10,7,10,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349325,8554175,11,9,7,6,11,9,8,6,14,23,10,8,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349375,8554175,14,25,12,13,9,8,11,13,9,12,9,7,2,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349425,8554175,23,11,15,12,10,6,17,15,6,8,12,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349475,8554175,29,25,20,25,22,24,18,14,9,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349525,8554175,55,29,19,12,12,13,7,4,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348575,8554225,56,4,9,13,10,18,15,15,12,14,4,13,6,7,5,4,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348625,8554225,11,19,19,15,10,13,12,12,13,14,8,9,5,4,0,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
348675,8554225,23,8,14,10,9,12,15,9,14,18,11,6,8,5,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
348725,8554225,41,16,8,7,10,13,11,10,18,14,10,13,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348775,8554225,17,17,16,10,14,16,14,10,10,10,9,6,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348825,8554225,8,7,11,10,18,21,21,8,17,12,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348875,8554225,9,5,7,15,11,7,13,10,8,5,4,3,6,5,0,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348925,8554225,11,9,10,8,8,13,20,14,14,9,8,10,3,4,3,3,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348975,8554225,11,5,13,11,16,28,22,12,4,9,7,11,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349025,8554225,15,9,11,15,19,25,16,15,4,12,4,2,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
349075,8554225,26,4,9,23,22,22,15,9,6,12,3,1,1,3,1,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349125,8554225,9,4,20,13,24,25,17,24,15,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349175,8554225,15,16,23,21,26,26,21,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349225,8554225,3,9,7,20,15,26,25,14,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349275,8554225,4,10,17,19,18,26,23,13,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349325,8554225,1,0,0,0,0,10,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349825,8553575,14,10,11,16,33,28,29,21,21,22,11,3,8,8,4,5,3,3,3,0,0,0,4,3,0,2,0,0,0,0,0,0,0,0,0
349875,8553575,33,18,26,17,17,14,17,11,12,8,10,3,4,11,9,4,8,7,5,4,1,2,9,1,1,0,0,0,0,0,0,0,0,0,0
349925,8553575,61,25,32,28,36,25,22,11,12,6,3,3,4,2,3,3,5,3,4,6,6,5,3,1,1,0,0,0,0,0,0,0,0,0,0
349975,8553575,34,13,19,19,47,30,19,15,8,10,5,7,3,3,4,2,5,4,2,3,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0
350025,8553575,22,12,16,26,32,47,33,26,18,16,11,4,9,8,6,3,5,0,4,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
350075,8553575,73,23,11,11,18,21,20,24,19,17,8,6,8,11,2,2,3,0,2,1,1,1,2,4,1,3,4,1,0,0,0,0,0,0,0
350125,8553575,46,19,26,27,36,45,36,27,14,17,9,4,8,3,2,4,2,5,3,4,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0
350175,8553575,49,18,37,27,33,27,16,17,11,8,4,2,2,3,2,4,4,3,3,1,3,1,1,1,1,1,4,0,0,0,0,0,0,0,0
350225,8553575,30,21,17,12,20,18,10,20,8,9,16,10,10,8,5,5,7,11,5,4,4,3,4,0,3,0,0,0,0,0,0,0,0,0,0
